id,label,timeset,indegree,outdegree,degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,authority,hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
apmsWAPP,,,2,0,2,0.0,0.0,0.0,0.0,9.567951E-4,0.0,1,1.140394274649932E-4,0,576,0.0,0.014763277564636561
modMax,,,2,0,2,0.0,0.0,0.0,0.0,0.003149774,0.0,23,1.0699187965942942E-4,0,2722,0.0,0.10465514221462968
sourceR,,,3,0,3,0.0,0.0,0.0,0.0,0.007816374,0.0,9,1.1944309779676812E-4,0,5090,0.0,0.019530483460550637
svs,,,1,0,1,0.0,0.0,0.0,0.0,8.887946E-4,0.0,23,1.064240489787541E-4,0,5089,0.0,0.004767205895914075
uqr,,,2,0,2,0.0,0.0,0.0,0.0,0.0020719555,0.0,25,1.0772946886991923E-4,0,355,0.0,0.1918068749086145
REQS,,,1,0,1,0.0,0.0,0.0,0.0,8.887946E-4,0.0,23,1.064240489787541E-4,0,5088,0.0,0.004767205895914075
mixedMem,,,2,0,2,0.0,0.0,0.0,0.0,0.004212023,0.0,23,1.0664174409427685E-4,0,5087,0.0,0.00953441179182815
GUILDS,,,3,1,4,1.0,1.0,1.0,4.0,0.0036563585,5.778009E-4,36,1.1892088926730893E-4,0,5113,0.0,0.019530483460550637
gvlma,,,0,1,1,1.0,1.0,1.0,0.0,0.0,9.856676E-5,29,1.0551808546768973E-4,0,5114,0.0,0.0
gWidgets,,,0,36,36,2.0,0.8333333333333334,0.9,0.0,0.0,0.008031169,14,1.0551808546768973E-4,0,5115,0.01904761977493763,0.0
RenextGUI,,,4,0,4,0.0,0.0,0.0,0.0,3.1858438E-4,0.0,14,2.3896290348562345E-4,0,4372,0.0833333358168602,0.03998428667488996
QVM,,,8,0,8,0.0,0.0,0.0,0.0,0.0069731628,0.0,36,2.5977434685525247E-4,0,4362,0.01785714365541935,0.1137511589360493
gimme,,,4,0,4,0.0,0.0,0.0,0.0,0.0031216748,0.0,29,1.3119743936994385E-4,0,39,0.1666666716337204,0.4851493948954558
TR8,,,7,0,7,0.0,0.0,0.0,0.0,0.008752349,0.0,25,2.1399879626557867E-4,0,809,0.0714285746216774,0.1950684075123156
metagear,,,6,0,6,0.0,0.0,0.0,0.0,0.028151384,0.0,14,1.5729195377299612E-4,0,2318,0.03333333507180214,0.05997643001233492
reshapeGUI,,,4,0,4,0.0,0.0,0.0,0.0,0.009950021,0.0,14,1.1239845940426129E-4,0,2314,0.1666666716337204,0.06415050435571429
maGUI,,,2,0,2,0.0,0.0,0.0,0.0,4.667493E-4,0.0,14,1.1156337017609403E-4,0,2313,0.5,0.0252210091102534
RSCABS,,,3,0,3,0.0,0.0,0.0,0.0,5.4637005E-4,0.0,14,1.1796982643290636E-4,0,2311,0.1666666716337204,0.029988215006167464
DCM,,,2,0,2,0.0,0.0,0.0,0.0,4.1286202E-4,0.0,25,1.127723925568225E-4,0,4360,0.0,0.019992143337444965
dbConnect,,,2,0,2,0.0,0.0,0.0,0.0,2.5244217E-4,0.0,14,1.3069679362188124E-4,0,4071,0.0,0.014763277564636561
gWidgets2RGtk2,,,3,0,3,0.0,0.0,0.0,0.0,2.9877623E-4,0.0,25,1.3748483601104368E-4,0,4333,0.0,0.024759349233359058
FAiR,,,4,0,4,0.0,0.0,0.0,0.0,0.007049008,0.0,45,1.2570674990226356E-4,0,2323,0.0,0.0717816957805314
MicroStrategyR,,,1,0,1,0.0,0.0,0.0,0.0,2.3575102E-4,0.0,14,1.0907197052066702E-4,0,2316,0.0,0.02045380321433931
iBUGS,,,2,0,2,0.0,0.0,0.0,0.0,2.7759484E-4,0.0,23,1.317289369038526E-4,0,2154,0.0,0.03850528077666991
RcmdrPlugin.GWRM,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10,2.0557728674151148E-4,0,3208,0.0,0.033767896284986526
haarfisz,,,1,1,2,1.0,1.0,1.0,2.0,2.0482074E-5,1.3290311E-5,9,1.1299900726825449E-4,0,5116,0.0,0.009996071668722482
haplo.stats,,,1,6,7,2.0,0.875,0.9285714285714286,316.0,1.2003229E-4,9.0596324E-4,41,1.1102369279906705E-4,0,415,0.0,0.2364741471238402
haplo.ccs,,,2,0,2,0.0,0.0,0.0,0.0,0.0015802217,0.0,41,1.2162078721292109E-4,0,414,0.0,0.11069523019179894
BVS,,,3,0,3,0.0,0.0,0.0,0.0,0.02018423,0.0,41,1.234930123978996E-4,0,411,0.0,0.130754640341578
BIGDAWG,,,2,0,2,0.0,0.0,0.0,0.0,9.340403E-4,0.0,41,1.2181053595188232E-4,0,410,0.0,0.10263982429819081
SNPassoc,,,3,1,4,1.0,1.0,1.0,13.0,0.005593617,1.3647092E-4,41,1.2185435593061735E-4,0,409,0.0833333358168602,0.11546243608771303
HaploSim,,,0,1,1,2.0,0.6,0.6666666666666666,0.0,0.0,2.0907237E-4,29,1.0551808546768973E-4,0,5119,0.0,0.0
pedigree,,,3,2,5,1.0,1.0,1.0,6.0,0.0072688665,0.0016208851,29,1.9725906367913868E-4,0,5118,0.10000000149011612,0.027585889354158757
HardyWeinberg,,,1,3,4,1.0,1.0,1.0,14.0,1.2717002E-4,0.0012109337,41,1.1049144866820788E-4,0,5120,0.0,0.03614040053276452
pstest,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,17,1.9632832553582064E-4,0,3206,0.0,0.028933423576738445
hash,,,0,16,16,2.0,0.9444444444444444,0.9705882352941176,0.0,0.0,0.0015667363,25,1.0551808546768973E-4,0,5127,0.004166666883975267,0.0
medicalrisk,,,3,0,3,0.0,0.0,0.0,0.0,0.009528335,0.0,25,1.1195882392056777E-4,0,5126,0.1666666716337204,0.04369670114137497
rankdist,,,4,0,4,0.0,0.0,0.0,0.0,0.0037363376,0.0,65,1.3014053467219427E-4,0,1579,0.0,0.07843874231585503
orderbook,,,2,0,2,0.0,0.0,0.0,0.0,0.003894292,0.0,25,1.1138072720700044E-4,0,5125,0.0,0.00953441179182815
tictactoe,,,1,0,1,0.0,0.0,0.0,0.0,4.50636E-5,0.0,25,1.1112373469240052E-4,0,5124,0.0,0.004767205895914075
GABi,,,1,0,1,0.0,0.0,0.0,0.0,4.50636E-5,0.0,25,1.1112373469240052E-4,0,5123,0.0,0.004767205895914075
Wmisc,,,1,0,1,0.0,0.0,0.0,0.0,4.50636E-5,0.0,25,1.1112373469240052E-4,0,5122,0.0,0.004767205895914075
rpartitions,,,1,0,1,0.0,0.0,0.0,0.0,4.50636E-5,0.0,25,1.1112373469240052E-4,0,5121,0.0,0.004767205895914075
haven,,,2,12,14,3.0,0.7083333333333334,0.8333333333333334,24.166666666666668,0.0033507873,0.003792656,25,1.281583774820556E-4,0,5131,0.010989011265337467,0.00953441179182815
webuse,,,1,0,1,0.0,0.0,0.0,0.0,1.090871E-4,0.0,25,1.145959741266981E-4,0,5130,0.0,0.015224937441530894
labelled,,,1,0,1,0.0,0.0,0.0,0.0,1.090871E-4,0.0,25,1.145959741266981E-4,0,5129,0.0,0.015224937441530894
mitml,,,3,0,3,0.0,0.0,0.0,0.0,1.09267894E-4,0.0,25,2.939767493174432E-4,0,5128,0.0,0.024759349233359047
HDPenReg,,,1,1,2,1.0,1.0,1.0,0.8333333333333333,0.0065230234,4.2104482E-5,10,1.056964760064829E-4,0,5132,0.0,0.009996071668722482
SimpleTable,,,3,0,3,0.0,0.0,0.0,0.0,6.5958354E-4,0.0,65,1.3243682992145474E-4,0,895,0.1666666716337204,0.11130707642609905
SIBER,,,3,0,3,0.0,0.0,0.0,0.0,6.9424853E-4,0.0,23,1.3132329427902216E-4,0,894,0.0,0.07441160745526837
RChronoModel,,,1,0,1,0.0,0.0,0.0,0.0,3.9360264E-5,0.0,65,1.2500795028229136E-4,0,893,0.0,0.05682178976983207
heatmap.plus,,,0,2,2,1.0,1.0,1.0,0.0,0.0,6.7769684E-4,17,1.0551808546768973E-4,0,5134,0.0,0.0
SNFtool,,,1,0,1,0.0,0.0,0.0,0.0,1.9492403E-5,0.0,17,1.50363279265376E-4,0,5133,0.0,0.004767205895914075
hellno,,,0,4,4,1.0,1.0,1.0,0.0,0.0,6.951646E-4,25,1.0551808546768973E-4,0,5135,0.0833333358168602,0.0
wikipediatrend,,,6,0,6,0.0,0.0,0.0,0.0,0.0059596403,0.0,25,1.5580187384624974E-4,0,1908,0.10000000149011612,0.12885975680488757
hermite,,,1,2,3,1.0,1.0,1.0,7.5,1.393317E-4,3.8127098E-4,42,1.0907227603575246E-4,0,5137,0.0,0.0190554438560548
radir,,,1,0,1,0.0,0.0,0.0,0.0,1.0966391E-5,0.0,42,1.5187381236592224E-4,0,5136,0.0,0.016916705360987213
hett,,,2,1,3,2.0,0.6,0.6666666666666666,1.3666666666666665,0.023480134,8.976413E-5,14,1.0586998844535353E-4,0,5138,0.0,0.00953441179182815
hexbin,,,1,16,17,3.0,0.5802469135802469,0.6595744680851063,24.03333333333333,0.0038492284,0.008070415,25,1.0577507798228965E-4,0,5143,0.018382353708148003,0.004767205895914075
rasterVis,,,7,5,12,2.0,0.8571428571428571,0.9166666666666666,27.53333333333333,0.008427333,0.0022720844,35,1.1712762324173954E-4,0,5142,0.10606060922145844,0.07279904180185705
somplot,,,1,0,1,0.0,0.0,0.0,0.0,2.321271E-4,0.0,25,1.111373874396744E-4,0,5141,0.0,0.009996071668722482
ASPBay,,,2,0,2,0.0,0.0,0.0,0.0,0.0035553556,0.0,25,1.1135508255519714E-4,0,5140,0.0,0.014763277564636561
audiolyzR,,,3,0,3,0.0,0.0,0.0,0.0,0.001130552,0.0,25,1.1418117887390649E-4,0,5139,0.0,0.019530483460550637
hexView,,,0,2,2,1.0,1.0,1.0,0.0,0.0,8.771798E-4,35,1.0551808546768973E-4,0,5144,0.0,0.0
hglm,,,3,2,5,1.0,1.0,1.0,7.5,0.026175583,1.0249958E-6,36,1.957140802553446E-4,0,5145,0.10000000149011612,0.03281475512696718
hglm.data,,,2,1,3,2.0,0.6,0.6666666666666666,0.0,0.026153928,7.52881E-4,36,1.0579138646954678E-4,0,5146,0.3333333432674408,0.014763277564636561
RcmdrPlugin.HH,,,4,0,4,0.0,0.0,0.0,0.0,0.0053794277,0.0,36,2.378301844341566E-4,0,247,0.0833333358168602,0.358293207819846
HI,,,0,6,6,2.0,0.8,0.875,0.0,0.0,1.9115192E-4,23,1.0551808546768973E-4,0,5149,0.0,0.0
ICBayes,,,1,0,1,0.0,0.0,0.0,0.0,5.498049E-6,0.0,23,1.2046648340025183E-4,0,5148,0.0,0.004767205895914075
VARsignR,,,3,0,3,0.0,0.0,0.0,0.0,1.3709071E-4,0.0,23,1.4293534057869287E-4,0,5147,0.0,0.024759349233359058
BBRecapture,,,4,0,4,0.0,0.0,0.0,0.0,0.0014923945,0.0,35,1.4970017616463044E-4,0,179,0.0,0.11549483859853554
HiClimR,,,0,1,1,1.0,1.0,1.0,0.0,0.0,8.886916E-5,42,1.0551808546768973E-4,0,5150,0.0,0.0
HiddenMarkov,,,0,1,1,1.0,1.0,1.0,0.0,0.0,5.852991E-4,1,1.0551808546768973E-4,0,5151,0.0,0.0
highlight,,,0,1,1,1.0,1.0,1.0,0.0,0.0,9.625515E-5,25,1.0551808546768973E-4,0,5152,0.0,0.0
highr,,,0,3,3,8.0,0.27114300358790366,0.3013412548384194,0.0,0.0,6.374971E-4,25,1.0551808546768973E-4,0,5153,0.0,0.0
HistData,,,0,1,1,2.0,0.6666666666666666,0.75,0.0,0.0,5.9916486E-4,10,1.0551808546768973E-4,0,5154,0.0,0.0
UsingR,,,3,1,4,1.0,1.0,1.0,26.0,0.0208313,4.033997E-4,10,1.966088034172913E-4,0,354,0.0,0.1965740808045286
histogram,,,0,3,3,1.0,1.0,1.0,0.0,0.0,4.0801082E-4,9,1.0551808546768973E-4,0,5156,0.0,0.0
Density.T.HoldOut,,,1,0,1,0.0,0.0,0.0,0.0,1.1735501E-5,0.0,9,1.354148813328139E-4,0,5155,0.0,0.004767205895914075
NormalGamma,,,2,0,2,0.0,0.0,0.0,0.0,2.1875853E-4,0.0,9,1.482346270240601E-4,0,1575,0.0,0.06890433052402689
hitandrun,,,1,2,3,1.0,1.0,1.0,2.0,2.71821E-5,0.0015116637,17,1.1833099798131438E-4,0,5157,0.0,0.004767205895914075
hmeasure,,,0,1,1,1.0,1.0,1.0,0.0,0.0,1.1669334E-5,14,1.0551808546768973E-4,0,5158,0.0,0.0
anesrake,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,500,0.0,0.18703966901270044
automultinomial,,,4,0,4,0.0,0.0,0.0,0.0,0.029598068,0.0,25,1.0766463704138724E-4,0,491,0.0833333358168602,0.3016908828960525
CANSIM2R,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,488,0.0,0.18703966901270044
caschrono,,,2,0,2,0.0,0.0,0.0,0.0,0.0013047326,0.0,25,1.1054973348226494E-4,0,487,0.0,0.19703574068142288
cg,,,7,0,7,0.0,0.0,0.0,0.0,0.02854072,0.0,36,1.1719174500192499E-4,0,486,0.095238097012043,0.2655590578684908
colorscience,,,4,0,4,0.0,0.0,0.0,0.0,0.003073279,0.0,1,2.0135143507449526E-4,0,114,0.0,0.2208583904333915
datacheck,,,3,0,3,0.0,0.0,0.0,0.0,0.0033429961,0.0,25,1.0894927819562961E-4,0,481,0.0,0.2492869530014036
EstCRM,,,2,0,2,0.0,0.0,0.0,0.0,0.005032389,0.0,25,1.0708049787345478E-4,0,477,0.5,0.1918068749086145
etable,,,2,0,2,0.0,0.0,0.0,0.0,0.0020002902,0.0,17,1.0808675025456433E-4,0,476,0.0,0.1918068749086145
fdapace,,,4,0,4,0.0,0.0,0.0,0.0,0.009164257,0.0,55,1.0966036557961583E-4,0,475,0.0,0.21179901824605935
FRESA.CAD,,,5,0,5,0.0,0.0,0.0,0.0,0.0063606133,0.0,10,1.1687436822868162E-4,0,474,0.05000000074505806,0.22985049580839
greyzoneSurv,,,3,0,3,0.0,0.0,0.0,0.0,0.0027611023,0.0,41,1.372007066233047E-4,0,471,0.3333333432674408,0.21368885888546882
gset,,,3,0,3,0.0,0.0,0.0,0.0,0.0057384316,0.0,45,1.0949101862950592E-4,0,470,0.0,0.23629608989615888
hddtools,,,7,0,7,0.0,0.0,0.0,0.0,0.0061123846,0.0,11,1.1215957850782313E-4,0,469,0.0476190485060215,0.25266917926663457
heuristica,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,467,0.0,0.18703966901270044
hydroPSO,,,5,0,5,0.0,0.0,0.0,0.0,0.0074711926,0.0,45,1.143715011558711E-4,0,465,0.15000000596046448,0.2165662241419734
kehra,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,460,0.0,0.18703966901270044
lawstat,,,4,0,4,0.0,0.0,0.0,0.0,0.0055270996,0.0,11,1.255439565445732E-4,0,459,0.0,0.20657015247325097
lazyWeave,,,1,1,2,2.0,0.6,0.6666666666666666,0.0,0.0011831608,2.7977963E-4,25,1.0682350535885486E-4,0,458,0.5,0.18703966901270044
LSAmitR,,,2,0,2,0.0,0.0,0.0,0.0,0.0025421618,0.0,29,1.0779391717180166E-4,0,450,0.0,0.23165968990786395
MatchLinReg,,,2,0,2,0.0,0.0,0.0,0.0,0.0012220035,0.0,10,1.2178534895998439E-4,0,448,0.0,0.19703574068142288
mediation,,,7,0,7,0.0,0.0,0.0,0.0,0.033233657,0.0,42,1.1345134406713048E-4,0,446,0.0476190485060215,0.2687799910538509
MEET,,,5,0,5,0.0,0.0,0.0,0.0,0.008203933,0.0,1,1.2023525955531666E-4,0,445,0.0,0.2351091829854289
microplot,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,443,0.0,0.18703966901270044
nbpMatching,,,2,2,4,1.0,1.0,1.0,74.5,0.020814067,6.1493367E-4,36,1.0691841582191875E-4,0,441,0.0833333358168602,0.1918068749086145
ndl,,,3,0,3,0.0,0.0,0.0,0.0,0.024137294,0.0,25,1.071361109374415E-4,0,438,0.0,0.1965740808045286
nhanesA,,,4,0,4,0.0,0.0,0.0,0.0,0.011573246,0.0,25,1.0809043592590637E-4,0,435,0.0833333358168602,0.21702788401886783
nlrr,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,434,0.0,0.18703966901270044
progenyClust,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,424,0.0,0.18703966901270044
RcmdrPlugin.Export,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,421,0.0,0.18703966901270044
reldist,,,2,0,2,0.0,0.0,0.0,0.0,0.0025709413,0.0,25,1.0757646305262505E-4,0,419,0.0,0.20791768669583083
rmngb,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,417,0.0,0.18703966901270044
RM.weights,,,2,0,2,0.0,0.0,0.0,0.0,0.0012085994,0.0,42,1.247615828779294E-4,0,385,0.0,0.1918068749086145
Scale,,,3,0,3,0.0,0.0,0.0,0.0,0.021631207,0.0,17,1.0836719757229289E-4,0,382,0.0,0.20703181235014534
SDD,,,5,1,6,1.0,1.0,1.0,45.5,0.0023870019,1.1650985E-4,11,1.2677211627157338E-4,0,379,0.0,0.2793495001173155
strat,,,1,0,1,0.0,0.0,0.0,0.0,0.0011831608,0.0,25,1.0682350535885486E-4,0,368,0.0,0.18703966901270044
summarytools,,,8,0,8,0.0,0.0,0.0,0.0,0.0029765305,0.0,25,2.4288426074931E-4,0,367,0.0357142873108387,0.28543310925789706
SvyNom,,,4,0,4,0.0,0.0,0.0,0.0,0.003059336,0.0,41,1.1661912677541282E-4,0,366,0.25,0.45438790548839364
tables,,,1,3,4,5.0,0.36363636363636365,0.5604166666666667,115.0,0.0011831608,0.0012120787,45,1.0682350535885486E-4,0,365,0.0,0.18703966901270044
tigerhitteR,,,3,0,3,0.0,0.0,0.0,0.0,0.0033226619,0.0,25,1.128914251187685E-4,0,362,0.0,0.20180294657733697
HMM,,,0,2,2,1.0,1.0,1.0,0.0,0.0,6.832359E-5,9,1.0551808546768973E-4,0,5159,0.0,0.0
hms,,,0,4,4,4.0,0.42857142857142855,0.49444444444444446,0.0,0.0,9.581462E-4,25,1.0551808546768973E-4,0,5161,0.0833333358168602,0.0
feather,,,1,0,1,0.0,0.0,0.0,0.0,2.755889E-5,0.0,25,1.2794068236653288E-4,0,5160,0.0,0.004767205895914075
ForImp,,,3,0,3,0.0,0.0,0.0,0.0,0.0040741824,0.0,9,2.1287790807433387E-4,0,840,0.0,0.07270241138730563
HotDeckImputation,,,1,1,2,1.0,1.0,1.0,2.0,8.7770146E-5,2.0182246E-4,10,1.1133090029233895E-4,0,5163,0.0,0.009996071668722482
weightTAPSPACK,,,3,0,3,0.0,0.0,0.0,0.0,0.0070168073,0.0,10,2.05328872208201E-4,0,5162,0.0,0.058959083991009215
HSAUR2,,,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,24,1.0551808546768973E-4,18,5165,0.0,0.0
MVA,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,24,1.952084730630623E-4,18,5164,0.0,0.004767205895914075
SkyWatchr,,,2,0,2,0.0,0.0,0.0,0.0,0.0020474773,0.0,25,1.1935659475398405E-4,0,1425,0.0,0.09745805033748806
radarchart,,,2,0,2,0.0,0.0,0.0,0.0,5.767327E-4,0.0,25,1.0897389126646303E-4,0,4299,0.5,0.033276415003861505
leafletCN,,,4,0,4,0.0,0.0,0.0,0.0,0.004200677,0.0,25,1.1753205848491878E-4,0,1485,0.1666666716337204,0.12017377395064144
metricsgraphics,,,3,0,3,0.0,0.0,0.0,0.0,0.0025775086,0.0,25,1.094245967317664E-4,0,4292,0.1666666716337204,0.03804362089977559
tufte,,,2,0,2,0.0,0.0,0.0,0.0,9.0182136E-4,0.0,25,1.0910859186394476E-4,0,4312,0.0,0.05945056527213428
shinyBS,,,2,2,4,1.0,1.0,1.0,0.8333333333333333,9.40892E-4,0.0012051412,25,1.0864645165214174E-4,0,4311,0.25,0.05701841821589484
miniUI,,,1,17,18,3.0,0.6904761904761905,0.7873563218390804,23.666666666666664,2.865333E-4,0.0036036123,25,1.0713076761272576E-4,0,4310,0.013071895577013493,0.009996071668722482
papayar,,,3,0,3,0.0,0.0,0.0,0.0,3.517314E-4,0.0,65,1.3089371768682534E-4,0,313,0.1666666716337204,0.046099026793383666
shinyTime,,,1,0,1,0.0,0.0,0.0,0.0,2.865333E-4,0.0,25,1.0713076761272576E-4,0,4307,0.0,0.009996071668722482
visNetwork,,,5,0,5,0.0,0.0,0.0,0.0,0.0047144494,0.0,25,1.1153758735767874E-4,0,4289,0.10000000149011612,0.04757803269160369
htmltidy,,,2,0,2,0.0,0.0,0.0,0.0,5.767327E-4,0.0,25,1.0897389126646303E-4,0,4288,0.5,0.033276415003861505
vembedr,,,3,0,3,0.0,0.0,0.0,0.0,0.0042504617,0.0,25,1.0794175799814567E-4,0,3830,0.0,0.056556758339000486
shinyDND,,,1,0,1,0.0,0.0,0.0,0.0,2.865333E-4,0.0,25,1.0713076761272576E-4,0,4305,0.0,0.009996071668722482
rgl,,,5,113,118,4.0,0.6813186813186813,0.7916666666666665,2265.45,0.0050142566,0.027425243,9,1.117216038569903E-4,0,4285,0.0014486454892903566,0.09226532039910144
sparkline,,,2,0,2,0.0,0.0,0.0,0.0,5.767327E-4,0.0,25,1.0897389126646303E-4,0,4229,0.5,0.033276415003861505
xaringan,,,2,0,2,0.0,0.0,0.0,0.0,9.0182136E-4,0.0,25,1.0910859186394476E-4,0,4304,0.0,0.05945056527213428
shinybootstrap2,,,3,0,3,0.0,0.0,0.0,0.0,0.0027623519,0.0,25,1.0896563452614663E-4,0,4303,0.3333333432674408,0.061785624111808934
tint,,,2,0,2,0.0,0.0,0.0,0.0,9.0182136E-4,0.0,25,1.0910859186394476E-4,0,4302,0.0,0.05945056527213428
reactR,,,1,0,1,0.0,0.0,0.0,0.0,2.865333E-4,0.0,25,1.0713076761272576E-4,0,4301,0.0,0.009996071668722482
htmlwidgets,,,3,53,56,5.0,0.4663677130044843,0.5364316239316244,351.5,0.002177136,0.010089428,25,1.1492414945301169E-4,0,4300,0.015909090638160706,0.019530483460550637
shinyFiles,,,3,0,3,0.0,0.0,0.0,0.0,0.0011553812,0.0,25,1.1037126679820659E-4,0,4221,0.1666666716337204,0.061785624111808934
flexdashboard,,,4,0,4,0.0,0.0,0.0,0.0,0.0030134807,0.0,25,1.1127089839168693E-4,0,4219,0.1666666716337204,0.08749811450318734
timevis,,,4,0,4,0.0,0.0,0.0,0.0,0.0043989685,0.0,25,1.0974377960577129E-4,0,4218,0.1666666716337204,0.04281082679568963
listviewer,,,2,0,2,0.0,0.0,0.0,0.0,5.767327E-4,0.0,25,1.0897389126646303E-4,0,4217,0.5,0.033276415003861505
tableHTML,,,2,0,2,0.0,0.0,0.0,0.0,0.0022873092,0.0,25,1.0758147307802913E-4,0,4216,0.0,0.014763277564636561
rpivotTable,,,1,0,1,0.0,0.0,0.0,0.0,2.9019942E-4,0.0,25,1.0736120912142701E-4,0,4298,0.0,0.02328034333513901
pairsD3,,,2,0,2,0.0,0.0,0.0,0.0,9.4455807E-4,0.0,25,1.08876893160843E-4,0,4294,0.0,0.07030268988231138
profvis,,,1,0,1,0.0,0.0,0.0,0.0,2.9019942E-4,0.0,25,1.0736120912142701E-4,0,4293,0.0,0.02328034333513901
D3partitionR,,,1,0,1,0.0,0.0,0.0,0.0,2.9019942E-4,0.0,25,1.0736120912142701E-4,0,4291,0.0,0.02328034333513901
edgebundleR,,,2,0,2,0.0,0.0,0.0,0.0,0.0025511787,0.0,29,1.0792903980210233E-4,0,2788,0.0,0.12316827965385464
AutoDeskR,,,3,0,3,0.0,0.0,0.0,0.0,0.004074812,0.0,25,1.0804067691554844E-4,0,3969,0.3333333432674408,0.06984103000541703
qrage,,,1,0,1,0.0,0.0,0.0,0.0,2.9019942E-4,0.0,25,1.0736120912142701E-4,0,4287,0.0,0.02328034333513901
qtlcharts,,,2,0,2,0.0,0.0,0.0,0.0,3.6156375E-4,0.0,36,1.1234400843228103E-4,0,4286,0.0,0.028047549231053088
diffr,,,1,0,1,0.0,0.0,0.0,0.0,2.9019942E-4,0.0,25,1.0736120912142701E-4,0,4228,0.0,0.02328034333513901
svgPanZoom,,,1,0,1,0.0,0.0,0.0,0.0,2.9019942E-4,0.0,25,1.0736120912142701E-4,0,4227,0.0,0.02328034333513901
QRAGadget,,,4,0,4,0.0,0.0,0.0,0.0,0.0024865328,0.0,25,1.227998564967268E-4,0,1483,0.1666666716337204,0.14151345151066622
rhandsontable,,,3,0,3,0.0,0.0,0.0,0.0,0.0041124355,0.0,25,1.0813109746073527E-4,0,4222,0.1666666716337204,0.032814755126967174
networkD3,,,4,2,6,1.0,1.0,1.0,39.0,0.0048674354,2.566435E-4,29,1.1017355301931315E-4,0,2712,0.03333333507180214,0.13270269144568284
gtop,,,3,0,3,0.0,0.0,0.0,0.0,6.636934E-4,0.0,11,1.7851310093468215E-4,0,3355,0.0,0.07386786096539655
httpcode,,,0,3,3,2.0,0.6666666666666666,0.75,0.0,0.0,1.7872793E-4,25,1.0551808546768973E-4,0,5167,0.0,0.0
httping,,,5,0,5,0.0,0.0,0.0,0.0,0.005913349,0.0,25,1.4517037557749984E-4,0,3080,0.05000000074505806,0.08220198191804487
fauxpas,,,1,0,1,0.0,0.0,0.0,0.0,5.140702E-6,0.0,25,1.354148813328139E-4,0,5166,0.0,0.004767205895914075
httpRequest,,,0,1,1,1.0,1.0,1.0,0.0,0.0,7.975589E-4,35,1.0551808546768973E-4,0,5168,0.0,0.0
httpuv,,,1,18,19,4.0,0.4714828897338403,0.5288978494623656,51.18333333333334,0.0033232286,0.004621953,25,1.0573578058321248E-4,0,5172,0.0,0.004767205895914075
rtweet,,,4,0,4,0.0,0.0,0.0,0.0,0.003940128,0.0,25,1.1934430423437738E-4,0,3851,0.1666666716337204,0.06132396423491456
plumber,,,2,1,3,1.0,1.0,1.0,1.7,0.0019544,3.922132E-4,25,1.1083034771468152E-4,0,5171,0.0,0.014763277564636561
spectrino,,,2,0,2,0.0,0.0,0.0,0.0,0.0019544,0.0,25,1.1083034771468152E-4,0,5170,0.0,0.014763277564636561
Rlinkedin,,,3,0,3,0.0,0.0,0.0,0.0,0.0030040748,0.0,25,1.1143554024881439E-4,0,3871,0.0,0.056556758339000486
servr,,,3,0,3,0.0,0.0,0.0,0.0,0.0019912831,0.0,25,1.1979938647421877E-4,0,5169,0.0,0.019530483460550637
Rfacebook,,,3,0,3,0.0,0.0,0.0,0.0,0.0024115734,0.0,25,1.1266525751270062E-4,0,3883,0.0,0.056556758339000486
analogsea,,,3,0,3,0.0,0.0,0.0,0.0,0.0057853884,0.0,25,1.0664825872711453E-4,0,3970,0.1666666716337204,0.05132789256619209
atsd,,,2,0,2,0.0,0.0,0.0,0.0,0.0025925338,0.0,25,1.0656963496638835E-4,0,2035,0.0,0.05178955244308641
backblazer,,,3,0,3,0.0,0.0,0.0,0.0,0.0038071878,0.0,25,1.1435122486139048E-4,0,3968,0.3333333432674408,0.05132789256619209
BIOMASS,,,4,0,4,0.0,0.0,0.0,0.0,0.0044807144,0.0,45,1.1167107594002178E-4,0,3967,0.0833333358168602,0.07944270860957922
birdnik,,,1,0,1,0.0,0.0,0.0,0.0,0.0019631526,0.0,25,1.0587837038780627E-4,0,3966,0.0,0.04179348077436394
